busco_id	helixer_seq	helixer_chrom_cm	helixer_chrom_int	helixer_start	helixer_end	helixer_busco_score	helixer_busco_length	gmb_overlapping	gmb_evidence	classification	refined_classification	note
17352at93133	_CM001203.1_000476.1	CM001203.1	8	2032064	2036249	2017.6	1165	ZTRITICI_09282.t1,ZTRITICI_09283.t1,ZTRITICI_09284.t1	Helixer,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:26307at93133
17361at93133	_CM001200.1_000829.1	CM001200.1	5	1120391	1121914	564.8	318	ZTRITICI_05904.t2,ZTRITICI_05911.t2,ZTRITICI_05912.t2,ZTRITICI_05913.t1	Scallop,StringTie,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5195at93133,2002at93133
17399at93133	_CM001200.1_000229.1	CM001200.1	5	1276611	1281806	3177.9	1598	ZTRITICI_05974.t2,ZTRITICI_05975.t1,ZTRITICI_05974.t2,ZTRITICI_05975.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05975.t1:3p_dropped,ZTRITICI_05975.t1:3p_dropped
17411at93133	_CM001196.1_002336.1	CM001196.1	1	515655	516965	395.2	190	ZTRITICI_00159.t1,ZTRITICI_00160.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=194aa expected=190aa ratio=1.02
17416at93133	_CM001196.1_000914.1	CM001196.1	1	4554820	4556493	711.8	367	ZTRITICI_01590.t2,ZTRITICI_01597.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
17427at93133	_CM001197.1_001391.1	CM001197.1	2	433494	438085	2460.4	1283	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
17429at93133	_CM001202.1_000211.1	CM001202.1	7	1115684	1117010	546.9	317	ZTRITICI_07702.t2,ZTRITICI_07704.t1,ZTRITICI_07705.t2	Scallop,Scallop,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_07705.t2:3p_dropped
17446at93133	_CM001203.1_000302.1	CM001203.1	8	1501684	1502972	494.3	256	ZTRITICI_09110.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_09110.t1:3p_dropped
17486at93133	_CM001208.1_000409.1	CM001208.1	13	208648	209206	211.9	107	ZTRITICI_11799.t1	Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_11799.t1:5p_dropped
174at93133	_CM001206.1_000275.1	CM001206.1	11	1398670	1400166	224.9	128	ZTRITICI_11109.t1,ZTRITICI_11109.t2,ZTRITICI_11109.t1,ZTRITICI_11109.t2	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_11109.t1:3p_dropped,ZTRITICI_11109.t2:3p_dropped,ZTRITICI_11109.t1:3p_dropped,ZTRITICI_11109.t2:3p_dropped
17521at93133	_CM001196.1_001261.1	CM001196.1	1	5781238	5785253	901.5	825	ZTRITICI_02018.t2,ZTRITICI_02019.t2,ZTRITICI_02023.t1	Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:18188at93133,10629at93133
17537at93133	_CM001203.1_000403.1	CM001203.1	8	2065765	2068108	945.5	539	.	.	Dropped_locus	Dropped_locus_no_model	No GMB mRNA at Helixer locus
17562at93133	_CM001199.1_000328.1	CM001199.1	4	1828259	1830433	1110.5	588	ZTRITICI_05187.t2,ZTRITICI_05188.t1,ZTRITICI_05189.t2,ZTRITICI_05187.t2,ZTRITICI_05188.t1,ZTRITICI_05189.t2	StringTie,Scallop,StringTie,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05187.t2:5p_dropped,ZTRITICI_05187.t2:3p_dropped,ZTRITICI_05188.t1:5p_dropped,ZTRITICI_05188.t1:3p_dropped,ZTRITICI_05187.t2:5p_dropped,ZTRITICI_05187.t2:3p_dropped,ZTRITICI_05188.t1:5p_dropped,ZTRITICI_05188.t1:3p_dropped
17567at93133	_CM001204.1_000644.1	CM001204.1	9	633905	640072	1700.8	921	ZTRITICI_09571.t1,ZTRITICI_09571.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=1555aa expected=921aa ratio=1.69
17605at93133	_CM001205.1_000652.1	CM001205.1	10	58852	59744	305.8	170	ZTRITICI_10048.t2,ZTRITICI_10051.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13801at93133,11996at93133
17616at93133	_CM001199.1_000705.1	CM001199.1	4	2132618	2133638	353.1	211	ZTRITICI_05284.t1,ZTRITICI_05285.t2	StringTie,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05284.t1:5p_dropped,ZTRITICI_05284.t1:3p_dropped,ZTRITICI_05285.t2:5p_dropped
17622at93133	_CM001207.1_000379.1	CM001207.1	12	962250	964481	995.9	478	ZTRITICI_11525.t2,ZTRITICI_11541.t1,ZTRITICI_11541.t2,ZTRITICI_11542.t1	Scallop,Helixer,StringTie,Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:17958at93133,7664at93133
17645at93133	_CM001196.1_002181.1	CM001196.1	1	1329055	1330991	1110.1	522	ZTRITICI_00444.t1,ZTRITICI_00444.t2,ZTRITICI_00444.t1	Scallop,StringTie,Helixer,Scallop,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:28454at93133
17647at93133	_CM001201.1_000817.1	CM001201.1	6	470916	473296	1199.2	622	ZTRITICI_06612.t1,ZTRITICI_06613.t1	Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=636aa expected=622aa ratio=1.02
17649at93133	_CM001205.1_000571.1	CM001205.1	10	429905	432522	962.4	547	ZTRITICI_10199.t1,ZTRITICI_10199.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=609aa expected=547aa ratio=1.11
17660at93133	_CM001198.1_000535.1	CM001198.1	3	2935889	2937086	390.7	243	ZTRITICI_04424.t2,ZTRITICI_04425.t1	Scallop,StringTie,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:4757at93133
17666at93133	_CM001201.1_000680.1	CM001201.1	6	1376029	1377408	544.8	302	ZTRITICI_06908.t1,ZTRITICI_06909.t1,ZTRITICI_06895.t2,ZTRITICI_06913.t2,ZTRITICI_06895.t1	Scallop,StringTie,Scallop,StringTie,Scallop,Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06908.t1:5p_dropped,ZTRITICI_06908.t1:3p_dropped,ZTRITICI_06909.t1:5p_dropped,ZTRITICI_06909.t1:3p_dropped,ZTRITICI_06895.t2:3p_dropped,ZTRITICI_06913.t2:5p_dropped,ZTRITICI_06895.t1:5p_dropped,ZTRITICI_06895.t1:3p_dropped
17670at93133	_CM001206.1_000173.1	CM001206.1	11	909860	911297	540.1	251	ZTRITICI_10950.t2,ZTRITICI_10951.t1,ZTRITICI_10950.t2,ZTRITICI_10951.t1,ZTRITICI_10951.t2	Scallop,Scallop,Scallop,Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
17713at93133	_CM001197.1_001021.1	CM001197.1	2	2276463	2277543	458.6	223	ZTRITICI_02887.t1,ZTRITICI_02887.t2	Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:24753at93133
17739at93133	_CM001199.1_000980.1	CM001199.1	4	658306	659813	336.4	222	ZTRITICI_04823.t1,ZTRITICI_04823.t2	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
17743at93133	_CM001199.1_000053.1	CM001199.1	4	368981	370804	892.6	474	ZTRITICI_04726.t1,ZTRITICI_04726.t2	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04726.t1:3p_dropped,ZTRITICI_04726.t2:3p_dropped
17761at93133	_CM001196.1_001001.1	CM001196.1	1	4982543	4984206	634.2	365	ZTRITICI_01741.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01741.t1:5p_dropped,ZTRITICI_01741.t1:3p_dropped
17762at93133	_CM001196.1_000925.1	CM001196.1	1	4627453	4629419	578.1	311	ZTRITICI_01624.t1	StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01624.t1:3p_dropped
17793at93133	_CM001199.1_000864.1	CM001199.1	4	1229749	1232075	793.8	535	ZTRITICI_05006.t1,ZTRITICI_05006.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05006.t1:5p_dropped,ZTRITICI_05006.t1:5p_dropped
17834at93133	_CM001206.1_000476.1	CM001206.1	11	821681	823534	478.2	266	ZTRITICI_10914.t2,ZTRITICI_10923.t1,ZTRITICI_10924.t2,ZTRITICI_10924.t1	Scallop,Helixer,StringTie,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:10678at93133,17295at93133
17847at93133	_CM001203.1_000827.1	CM001203.1	8	305202	307998	883.9	607	ZTRITICI_08683.t2,ZTRITICI_08686.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:2774at93133
17865at93133	_CM001203.1_000667.1	CM001203.1	8	1164361	1165363	228.2	133	ZTRITICI_08982.t2,ZTRITICI_08990.t2,ZTRITICI_08992.t2,ZTRITICI_08994.t1	Scallop,Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:13067at93133,13573at93133
17867at93133	_CM001201.1_000785.1	CM001201.1	6	683612	685078	586.0	343	ZTRITICI_06676.t2,ZTRITICI_06677.t1,ZTRITICI_06676.t1	Scallop,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7240at93133,17073at93133
17915at93133	_CM001196.1_000771.1	CM001196.1	1	3901910	3903068	468.9	279	ZTRITICI_01369.t2,ZTRITICI_01369.t1	StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:8278at93133
17923at93133	_CM001197.1_001236.1	CM001197.1	2	1200441	1202075	668.6	312	ZTRITICI_02517.t1,ZTRITICI_02518.t1	Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12860at93133
17940at93133	_CM001197.1_001018.1	CM001197.1	2	2296124	2297526	598.0	294	ZTRITICI_02890.t2,ZTRITICI_02891.t2,ZTRITICI_02894.t1	Scallop,StringTie,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:8027at93133
1795at93133	_CM001200.1_001001.1	CM001200.1	5	248109	250524	1263.5	581	ZTRITICI_05624.t1,ZTRITICI_05624.t1	Scallop,StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
18000at93133	_CM001198.1_000696.1	CM001198.1	3	3274386	3275561	435.9	219	ZTRITICI_04563.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04563.t1:5p_dropped,ZTRITICI_04563.t1:3p_dropped
18021at93133	_CM001203.1_000185.1	CM001203.1	8	978287	980361	834.0	493	ZTRITICI_08916.t2,ZTRITICI_08919.t2,ZTRITICI_08920.t1,ZTRITICI_08916.t2,ZTRITICI_08919.t2	StringTie,StringTie,StringTie,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_08916.t2:3p_dropped,ZTRITICI_08919.t2:3p_dropped,ZTRITICI_08920.t1:5p_dropped,ZTRITICI_08920.t1:3p_dropped,ZTRITICI_08916.t2:3p_dropped,ZTRITICI_08919.t2:3p_dropped
18043at93133	_CM001203.1_000646.1	CM001203.1	8	1248973	1251397	888.4	540	ZTRITICI_09020.t1,ZTRITICI_09020.t1	Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
18126at93133	_CM001200.1_000890.1	CM001200.1	5	774109	775612	219.5	135	ZTRITICI_05810.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_05810.t1:5p_dropped
18134at93133	_CM001200.1_000610.1	CM001200.1	5	2217899	2218895	370.5	203	ZTRITICI_06295.t2,ZTRITICI_06297.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:23211at93133
18145at93133	_CM001208.1_000350.1	CM001208.1	13	516677	519196	1199.5	557	ZTRITICI_11910.t2,ZTRITICI_11913.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12634at93133
18203at93133	_CM001196.1_002173.1	CM001196.1	1	1370145	1372466	1020.1	597	ZTRITICI_00448.t2,ZTRITICI_00455.t2,ZTRITICI_00459.t1	Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:20258at93133,12273at93133
18212at93133	_CM001197.1_001285.1	CM001197.1	2	956063	956975	299.5	185	ZTRITICI_02433.t2,ZTRITICI_02442.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=675aa expected=185aa ratio=3.65
18213at93133	_CM001196.1_001281.1	CM001196.1	1	5658026	5659244	400.3	206	ZTRITICI_01984.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_01984.t1:5p_dropped,ZTRITICI_01984.t1:3p_dropped
18230at93133	_CM001197.1_000707.1	CM001197.1	2	3729188	3731225	1018.7	554	ZTRITICI_03406.t1,ZTRITICI_03406.t1	Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=562aa expected=554aa ratio=1.01
1823at93133	_CM001205.1_000048.1	CM001205.1	10	244968	246274	524.3	281	ZTRITICI_10115.t2,ZTRITICI_10123.t2,ZTRITICI_10124.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_10115.t2:3p_dropped
18247at93133	_CM001196.1_001908.1	CM001196.1	1	2567966	2569280	214.8	114	ZTRITICI_00896.t2,ZTRITICI_00902.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19244at93133
18353at93133	_CM001199.1_000725.1	CM001199.1	4	2066338	2069328	1364.8	695	ZTRITICI_05265.t1,ZTRITICI_05266.t1	Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7901at93133
18354at93133	_CM001200.1_000661.1	CM001200.1	5	1917878	1919240	556.0	262	ZTRITICI_06187.t2,ZTRITICI_06198.t1,ZTRITICI_06199.t1	Scallop,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7118at93133,25003at93133
18357at93133	_CM001197.1_000260.1	CM001197.1	2	1416342	1417619	618.4	340	ZTRITICI_02597.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
18361at93133	_CM001201.1_000696.1	CM001201.1	6	1270631	1272416	741.7	370	ZTRITICI_06864.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=369aa expected=370aa ratio=1.00
18365at93133	_CM001198.1_001201.1	CM001198.1	3	693648	696025	1221.9	584	ZTRITICI_03617.t2,ZTRITICI_03620.t1,ZTRITICI_03617.t1	Scallop,StringTie,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:21521at93133
18387at93133	_CM001201.1_000853.1	CM001201.1	6	240809	244072	1314.2	687	ZTRITICI_06554.t2,ZTRITICI_06557.t1,ZTRITICI_06558.t2	Scallop,Scallop,StringTie,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06554.t2:5p_dropped,ZTRITICI_06557.t1:3p_dropped
1842at93133	_CM001196.1_001346.1	CM001196.1	1	5383660	5384440	232.1	101	ZTRITICI_01884.t2,ZTRITICI_01894.t2,ZTRITICI_01895.t2,ZTRITICI_01896.t1	Scallop,Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:12661at93133,14155at93133
18476at93133	_CM001198.1_000915.1	CM001198.1	3	2224079	2226508	1184.9	613	ZTRITICI_04147.t2,ZTRITICI_04148.t2,ZTRITICI_04149.t2,ZTRITICI_04157.t2,ZTRITICI_04159.t1	Scallop,Scallop,Scallop,StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04147.t2:5p_dropped,ZTRITICI_04149.t2:3p_dropped,ZTRITICI_04157.t2:5p_dropped,ZTRITICI_04159.t1:5p_dropped,ZTRITICI_04159.t1:3p_dropped
18505at93133	_CM001200.1_000810.1	CM001200.1	5	1204280	1206659	1120.9	548	ZTRITICI_05926.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=547aa expected=548aa ratio=1.00
18509at93133	_CM001201.1_000192.1	CM001201.1	6	1206950	1208519	561.5	307	ZTRITICI_06846.t1,ZTRITICI_06848.t1,ZTRITICI_06848.t2	StringTie,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06846.t1:5p_dropped,ZTRITICI_06848.t1:5p_dropped,ZTRITICI_06848.t2:5p_dropped
1850at93133	_CM001198.1_001021.1	CM001198.1	3	1686446	1688241	790.5	349	ZTRITICI_03961.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=366aa expected=349aa ratio=1.05
18526at93133	_CM001196.1_002165.1	CM001196.1	1	1409904	1411444	533.6	286	ZTRITICI_00448.t2,ZTRITICI_00455.t2,ZTRITICI_00469.t2,ZTRITICI_00476.t2,ZTRITICI_00478.t1,ZTRITICI_00448.t2,ZTRITICI_00455.t2,ZTRITICI_00469.t2,ZTRITICI_00476.t2,ZTRITICI_00478.t1	Scallop,Scallop,Scallop,Scallop,Helixer,Scallop,Scallop,Scallop,Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:20258at93133,12472at93133,12273at93133
18572at93133	_CM001199.1_000907.1	CM001199.1	4	1033662	1036982	1363.4	802	ZTRITICI_04949.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
1857at93133	_CM001201.1_000693.1	CM001201.1	6	1286576	1289003	1506.0	684	ZTRITICI_06869.t1,ZTRITICI_06868.t1	Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:22140at93133
18581at93133	_CM001203.1_000535.1	CM001203.1	8	1718384	1726042	3425.0	2142	ZTRITICI_09179.t2,ZTRITICI_09183.t1,ZTRITICI_09179.t2,ZTRITICI_09183.t1	Scallop,Helixer,StringTie,Scallop,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=2317aa expected=2142aa ratio=1.08
18589at93133	_CM001208.1_000431.1	CM001208.1	13	117129	118454	512.6	284	ZTRITICI_11782.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=290aa expected=284aa ratio=1.02
18614at93133	_CM001203.1_000849.1	CM001203.1	8	181219	182726	481.0	272	ZTRITICI_08640.t2,ZTRITICI_08650.t1	Scallop,Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_08640.t2:5p_dropped
18639at93133	_CM001196.1_001898.1	CM001196.1	1	2606381	2609734	1799.4	951	ZTRITICI_00896.t2,ZTRITICI_00920.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19244at93133
18702at93133	_CM001201.1_000626.1	CM001201.1	6	1655038	1656839	682.6	468	ZTRITICI_06999.t2,ZTRITICI_07009.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:24346at93133
18717at93133	_CM001200.1_000822.1	CM001200.1	5	1137081	1138782	867.2	440	ZTRITICI_05904.t2,ZTRITICI_05912.t2,ZTRITICI_05912.t1,ZTRITICI_05918.t1,ZTRITICI_05919.t2	Scallop,Scallop,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:5195at93133,5016at93133,2423at93133,2002at93133
18764at93133	_CM001198.1_000840.1	CM001198.1	3	2617146	2622383	2130.5	1330	ZTRITICI_04299.t1,ZTRITICI_04302.t1,ZTRITICI_04302.t1	Helixer,Helixer,Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=2140aa expected=1330aa ratio=1.61
18831at93133	_CM001204.1_000302.1	CM001204.1	9	1576673	1577670	376.0	207	ZTRITICI_09876.t2,ZTRITICI_09876.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:19352at93133
18850at93133	_CM001196.1_001924.1	CM001196.1	1	2492481	2494508	935.5	458	ZTRITICI_00863.t2,ZTRITICI_00863.t1	Scallop,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=460aa expected=458aa ratio=1.00
18935at93133	_CM001206.1_000448.1	CM001206.1	11	944146	945755	488.3	247	ZTRITICI_10958.t2,ZTRITICI_10962.t2,ZTRITICI_10963.t1	Scallop,StringTie,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:3402at93133
18976at93133	_CM001207.1_000507.1	CM001207.1	12	288935	290131	429.4	215	ZTRITICI_11271.t1,ZTRITICI_11271.t1	Helixer,StringTie,Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=221aa expected=215aa ratio=1.03
18989at93133	_CM001199.1_000155.1	CM001199.1	4	840530	841802	345.3	212	ZTRITICI_04898.t2,ZTRITICI_04894.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_04898.t2:3p_dropped
1899at93133	_CM001199.1_001011.1	CM001199.1	4	514370	515165	185.8	107	ZTRITICI_04774.t2,ZTRITICI_04775.t2,ZTRITICI_04779.t1,ZTRITICI_04780.t1	Scallop,Scallop,Helixer,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7337at93133,24980at93133,23478at93133
19000at93133	_CM001203.1_000832.1	CM001203.1	8	258429	259817	512.5	290	ZTRITICI_08672.t2,ZTRITICI_08673.t1,ZTRITICI_08674.t1	StringTie,Helixer,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:3622at93133
19006at93133	_CM001198.1_001300.1	CM001198.1	3	188097	190190	558.6	434	ZTRITICI_03469.t2,ZTRITICI_03477.t1,ZTRITICI_03469.t2	Scallop,Helixer,Scallop	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:7188at93133,7576at93133
19015at93133	_CM001200.1_001005.1	CM001200.1	5	223771	225320	519.3	292	ZTRITICI_05619.t2,ZTRITICI_05621.t1	Scallop,StringTie,Helixer,StringTie	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:23808at93133
19024at93133	_CM001201.1_000061.1	CM001201.1	6	474835	477444	1074.6	759	ZTRITICI_06614.t1	StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_06614.t1:5p_dropped
1910at93133	_CM001200.1_000518.1	CM001200.1	5	2770591	2772800	852.8	434	ZTRITICI_06477.t1	Helixer,StringTie	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=474aa expected=434aa ratio=1.09
19136at93133	_CM001197.1_000525.1	CM001197.1	2	2799118	2801665	1230.6	621	ZTRITICI_03081.t1,ZTRITICI_03081.t1	StringTie,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_unsupported:ZTRITICI_03081.t1:5p_dropped,ZTRITICI_03081.t1:3p_dropped,ZTRITICI_03081.t1:5p_dropped,ZTRITICI_03081.t1:3p_dropped
19144at93133	_CM001196.1_001639.1	CM001196.1	1	3930458	3931480	427.7	209	ZTRITICI_01382.t1	Helixer	Present_Helixer_model	Helixer_kept_protein_bad_sequence	best_prot=214aa expected=209aa ratio=1.02
19174at93133	_CM001196.1_001448.1	CM001196.1	1	4843529	4846288	1329.0	750	ZTRITICI_01708.t2,ZTRITICI_01709.t1	Scallop,Scallop	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
19221at93133	_CM001198.1_000463.1	CM001198.1	3	2603337	2606089	858.5	464	ZTRITICI_04300.t1	Scallop,StringTie	Replaced_transcriptome_model	Replaced_transcriptome_model	UTR_supported
19226at93133	_CM001204.1_000444.1	CM001204.1	9	1775791	1777554	805.1	415	ZTRITICI_09935.t2,ZTRITICI_09936.t1	Scallop,Helixer	Present_Helixer_model	Spatial_overlap_wrong_gene	gmb_proteins_match_other_busco:20404at93133
